id,chunk,location,center,x,state,y,geo
501870372,0,Villalba,"-66.4849,18.137",192,PR,1280,0
502482786,0,Morovis,"-66.4434,18.3585",256,PR,1280,0
502482797,0,Florida,"-66.5662,18.3726",320,PR,1280,0
502482798,0,Florida,"-66.5608,18.3742",384,PR,1280,0
502482802,0,Florida,"-66.5506,18.3643",448,PR,1280,0
502482811,0,Florida,"-66.5724,18.3664",512,PR,1280,0
502482822,0,Florida,"-66.5736,18.3582",576,PR,1280,0
502495078,0,San Juan,"-66.039,18.4477",640,PR,1280,0
502495615,0,San Juan,"-66.0407,18.45",704,PR,1280,0
502496076,0,San Juan,"-66.0413,18.4477",768,PR,1280,0
502496078,0,San Juan,"-66.0435,18.4474",832,PR,1280,0
502496079,0,San Juan,"-66.0445,18.4477",896,PR,1280,0
502496080,0,San Juan,"-66.0463,18.4491",960,PR,1280,0
502777066,0,Quebradillas,"-66.9222,18.4692",1024,PR,1280,0
502777080,0,Quebradillas,"-66.9364,18.4699",1088,PR,1280,0
503270807,0,Cayey,"-66.171,18.1176",1152,PR,1280,0
503270824,0,Cayey,"-66.1375,18.1208",1216,PR,1280,0
504327782,0,Vega Alta,"-66.3425,18.4594",1280,PR,1280,0
505382621,0,Salinas,"-66.2853,17.978",1344,PR,0,0
505382666,0,Salinas,"-66.256,18.0014",1344,PR,64,0
506141257,0,San Sebastián,"-66.9935,18.3445",1344,PR,128,0
507085582,0,Trujillo Alto,"-65.9852,18.3195",1344,PR,192,0
507085592,0,Canóvanas,"-65.9086,18.3663",1344,PR,256,0
507412273,0,Guayama,"-66.1142,17.981",1344,PR,320,0
507591641,0,Ponce,"-66.5446,18.0356",1344,PR,384,0
507674822,0,Guaynabo,"-66.1143,18.3967",1344,PR,448,0
508039837,0,Río Grande,"-65.8267,18.3745",1344,PR,512,0
508039879,0,Fajardo,"-65.6673,18.316",1344,PR,576,0
508277027,0,Yabucoa,"-65.8981,18.1056",1344,PR,640,0
508282939,0,Guardarraya,"-65.9549,17.973",1344,PR,704,0
508498621,0,Yabucoa,"-65.8897,18.0454",1344,PR,768,0
508498626,0,Guayama,"-66.1076,17.9673",1344,PR,832,0
508498630,0,Guayama,"-66.1118,17.9621",1344,PR,896,0
508498635,0,Santa Isabel,"-66.4062,17.9608",1344,PR,960,0
509115299,0,Guayama,"-66.1031,18.0673",1344,PR,1024,0
509999282,0,Santa Isabel,"-66.3776,18.0138",1344,PR,1088,0
510037608,0,Cayey,"-66.1736,18.1097",1344,PR,1152,0
510045282,0,Manatí,"-66.4626,18.4488",1344,PR,1216,0
510290795,0,Ponce,"-66.5717,18.0478",1344,PR,1280,0
510564221,0,Corozal,"-66.308,18.3393",0,PR,1344,0
510564222,0,Ciales,"-66.498,18.3176",64,PR,1344,0
510912548,0,Isabela,"-67.0246,18.4874",128,PR,1344,0
510912588,0,San Sebastián,"-66.9974,18.3424",192,PR,1344,0
512705616,0,Patillas,"-66.0181,18.0073",256,PR,1344,0
512705643,0,Jacaboa,"-65.9719,17.9831",320,PR,1344,0
512705645,0,Guardarraya,"-65.9581,17.9734",384,PR,1344,0
512712597,0,Humacao,"-65.8007,18.1414",448,PR,1344,0
512953989,0,Río Grande,"-65.7667,18.3959",512,PR,1344,0
512954014,0,Río Grande,"-65.8032,18.4005",576,PR,1344,0
512967822,0,Toa Alta,"-66.2573,18.3664",640,PR,1344,0
513167198,0,Caguas,"-66.0466,18.2394",704,PR,1344,0
513193886,0,Dorado,"-66.2882,18.4577",768,PR,1344,0
513193891,0,Dorado,"-66.2854,18.4576",832,PR,1344,0
513193908,0,Dorado,"-66.3015,18.4649",896,PR,1344,0
513193945,0,Manatí,"-66.4609,18.4388",960,PR,1344,0
513400616,0,Utuado,"-66.7111,18.275",1024,PR,1344,0
514022031,0,Fajardo,"-65.6551,18.3413",1088,PR,1344,0
514022054,0,Naguabo,"-65.7335,18.2091",1152,PR,1344,0
514922929,0,Toa Alta,"-66.2493,18.3913",1216,PR,1344,0
514922947,0,Toa Alta,"-66.2518,18.39",1280,PR,1344,0
515329466,0,Toa Alta,"-66.2358,18.3939",1344,PR,1344,0
515329478,0,Toa Alta,"-66.2298,18.3955",1408,PR,0,0
515329481,0,Toa Alta,"-66.2307,18.3944",1408,PR,64,0
515329495,0,Caguas,"-66.051,18.2394",1408,PR,128,0
515329534,0,Caguas,"-66.0198,18.2429",1408,PR,192,0
515397052,0,Villalba,"-66.4987,18.121",1408,PR,256,0
515931563,0,San Juan,"-66.0539,18.4107",1408,PR,320,0
516508840,0,San Juan,"-66.0558,18.4328",1408,PR,384,0
516622742,0,Guaynabo,"-66.1156,18.3716",1408,PR,448,0
518662629,0,Naguabo,"-65.7377,18.2161",1408,PR,512,0
518670045,0,Aguada,"-67.19,18.383",1408,PR,576,0
518670065,0,Aguada,"-67.1933,18.3817",1408,PR,640,0
521117037,0,Salinas,"-66.2252,17.9564",1408,PR,704,0
521700098,0,San Lorenzo,"-65.9843,18.1623",1408,PR,768,0
525649464,0,Barceloneta,"-66.5816,18.4203",1408,PR,832,0
525878773,0,San Lorenzo,"-65.9357,18.1008",1408,PR,896,0
525881099,0,Comerío,"-66.2574,18.233",1408,PR,960,0
525906836,0,Maunabo,"-65.8886,17.9926",1408,PR,1024,0
525948459,0,Maunabo,"-65.8766,18.0023",1408,PR,1088,0
526043186,0,Hatillo,"-66.7828,18.4854",1408,PR,1152,0
526292954,0,Arroyo,"-66.0583,17.9675",1408,PR,1216,0
526292955,0,Arroyo,"-66.0587,17.9718",1408,PR,1280,0
526572889,0,Toa Alta,"-66.2008,18.3858",1408,PR,1344,0
526890605,0,Río Grande,"-65.8545,18.3771",0,PR,1408,0
526897903,0,Fajardo,"-65.6369,18.3359",64,PR,1408,0
526901388,0,Río Grande,"-65.8584,18.3832",128,PR,1408,0
526926364,0,Aguadilla,"-67.086,18.4458",192,PR,1408,0
526934033,0,Isabela,"-67.0229,18.5077",256,PR,1408,0
526934108,0,Naguabo,"-65.7083,18.1872",320,PR,1408,0
526939705,0,Isabela,"-67.0286,18.506",384,PR,1408,0
526970845,0,Quebradillas,"-66.9543,18.4552",448,PR,1408,0
526976740,0,San Sebastián,"-66.9187,18.363",512,PR,1408,0
526989061,0,Aguadilla,"-67.1258,18.4583",576,PR,1408,0
526997292,0,Quebradillas,"-66.9148,18.3854",640,PR,1408,0
527000014,0,Moca,"-67.101,18.431",704,PR,1408,0
527015150,0,Isabela,"-67.0246,18.5048",768,PR,1408,0
527015838,0,Isabela,"-67.0312,18.503",832,PR,1408,0
527036176,0,Quebradillas,"-66.9532,18.4867",896,PR,1408,0
527047248,0,Aguadilla,"-67.1339,18.5036",960,PR,1408,0
527063226,0,Isabela,"-66.9668,18.4355",1024,PR,1408,0
527088249,0,Quebradillas,"-66.9409,18.4721",1088,PR,1408,0
527110503,0,San Sebastián,"-66.9532,18.355",1152,PR,1408,0
527112153,0,San Sebastián,"-66.9502,18.3706",1216,PR,1408,0
527115074,0,Aguada,"-67.201,18.3782",1280,PR,1408,0
527115075,0,Aguada,"-67.1997,18.3793",1344,PR,1408,0
527126344,0,Moca,"-67.1116,18.3908",1408,PR,1408,0
527130884,0,Camuy,"-66.8851,18.4383",1472,PR,0,0
527132486,0,San Sebastián,"-66.9549,18.3695",1472,PR,64,0
527149488,0,San Sebastián,"-66.993,18.3678",1472,PR,128,0
527150952,0,Isabela,"-66.9415,18.3873",1472,PR,192,0
527151841,0,Quebradillas,"-66.941,18.4434",1472,PR,256,0
527152555,0,Isabela,"-67.024,18.4411",1472,PR,320,0
527160977,0,Camuy,"-66.873,18.4801",1472,PR,384,0
527165034,0,Isabela,"-67.0363,18.4958",1472,PR,448,0
527166353,0,Manatí,"-66.5297,18.4178",1472,PR,512,0
527176859,0,Isabela,"-66.9767,18.4512",1472,PR,576,0
527179733,0,San Sebastián,"-66.8997,18.3617",1472,PR,640,0
527185334,0,Isabela,"-67.0135,18.4951",1472,PR,704,0
527196592,0,Isabela,"-67.0108,18.4441",1472,PR,768,0
527212513,0,San Sebastián,"-67.0032,18.3441",1472,PR,832,0
527220137,0,Moca,"-67.0589,18.337",1472,PR,896,0
527226163,0,Camuy,"-66.8876,18.4318",1472,PR,960,0
527228380,0,Moca,"-67.1061,18.3606",1472,PR,1024,0
527234210,0,Camuy,"-66.8554,18.4602",1472,PR,1088,0
527248358,0,Camuy,"-66.891,18.4321",1472,PR,1152,0
527257422,0,Camuy,"-66.8529,18.4559",1472,PR,1216,0
527282247,0,Villalba,"-66.5061,18.1176",1472,PR,1280,0
527288976,0,Quebradillas,"-66.9329,18.4416",1472,PR,1344,0
527320763,0,Quebradillas,"-66.9234,18.4712",1472,PR,1408,0
527325671,0,Rincón,"-67.2228,18.3113",0,PR,1472,0
527327899,0,Barceloneta,"-66.5604,18.4332",64,PR,1472,0
527334559,0,Aguadilla,"-67.0984,18.4971",128,PR,1472,0
527351686,0,Moca,"-67.1187,18.3921",192,PR,1472,0
527355083,0,Aguadilla,"-67.0753,18.4737",256,PR,1472,0
527372155,0,Isabela,"-67.028,18.5019",320,PR,1472,0
527374837,0,Moca,"-67.0834,18.3774",384,PR,1472,0
527377108,0,Isabela,"-67.0274,18.4879",448,PR,1472,0
527380466,0,San Sebastián,"-67.0303,18.3803",512,PR,1472,0
527394455,0,Coamo,"-66.4191,18.1634",576,PR,1472,0
527396946,0,Moca,"-67.0811,18.4033",640,PR,1472,0
527400538,0,San Sebastián,"-67.0318,18.3557",704,PR,1472,0
527400917,0,San Sebastián,"-67.0327,18.3609",768,PR,1472,0
527404294,0,Río Abajo,"-65.6857,18.2628",832,PR,1472,0
527423290,0,Fajardo,"-65.6283,18.3308",896,PR,1472,0
527441845,0,Isabela,"-67.0223,18.491",960,PR,1472,0
527443032,0,Isabela,"-67.0255,18.4946",1024,PR,1472,0
527464931,0,Camuy,"-66.8519,18.4783",1088,PR,1472,0
527477408,0,Añasco,"-67.1372,18.2833",1152,PR,1472,0
527481070,0,Isabela,"-66.9981,18.489",1216,PR,1472,0
527496663,0,Mayagüez,"-67.1372,18.2422",1280,PR,1472,0
527527044,0,Moca,"-67.0633,18.3573",1344,PR,1472,0
527534679,0,Moca,"-67.1077,18.3909",1408,PR,1472,0
527549654,0,San Sebastián,"-66.936,18.3159",1472,PR,1472,0
527549856,0,San Sebastián,"-66.9156,18.2693",1536,PR,0,0
527550055,0,Aguadilla,"-67.148,18.4651",1536,PR,64,0
527550058,0,Aguadilla,"-67.1477,18.4686",1536,PR,128,0
527563779,0,San Sebastián,"-67.0038,18.3403",1536,PR,192,0
527566729,0,San Sebastián,"-66.9756,18.2762",1536,PR,256,0
527585841,0,Aguadilla,"-67.1551,18.4178",1536,PR,320,0
527590656,0,Caguas,"-66.0392,18.1382",1536,PR,384,0
527592864,0,Caguas,"-66.041,18.2954",1536,PR,448,0
527613715,0,Moca,"-67.0739,18.3446",1536,PR,512,0
527626374,0,Caguas,"-66.0153,18.2773",1536,PR,576,0
527627711,0,Añasco,"-67.1174,18.2581",1536,PR,640,0
527635989,0,Naguabo,"-65.6905,18.2188",1536,PR,704,0
527637055,0,Caguas,"-66.059,18.2226",1536,PR,768,0
527648678,0,Caguas,"-66.0719,18.2137",1536,PR,832,0
527649147,0,Caguas,"-66.0642,18.2223",1536,PR,896,0
527652045,0,Caguas,"-66.1001,18.1787",1536,PR,960,0
527662879,0,Aguadilla,"-67.137,18.4476",1536,PR,1024,0
527664762,0,Caguas,"-66.0197,18.1846",1536,PR,1088,0
527669579,0,Caguas,"-66.0641,18.2924",1536,PR,1152,0
527670504,0,Caguas,"-66.042,18.28",1536,PR,1216,0
527684013,0,Caguas,"-66.0673,18.2548",1536,PR,1280,0
527707407,0,Caguas,"-66.0432,18.2485",1536,PR,1344,0
527714008,0,Caguas,"-66.0784,18.2424",1536,PR,1408,0
527773644,0,Aguadilla,"-67.1363,18.4013",1536,PR,1472,0
527774372,0,San Sebastián,"-66.955,18.2817",0,PR,1536,0
527779762,0,Aguada,"-67.1854,18.3757",64,PR,1536,0
527779949,0,Aguada,"-67.1448,18.3745",128,PR,1536,0
527780956,0,Rincón,"-67.25,18.337",192,PR,1536,0
527794914,0,Canóvanas,"-65.8904,18.3259",256,PR,1536,0
527795559,0,Moca,"-67.1063,18.3529",320,PR,1536,0
527796055,0,Canóvanas,"-65.8883,18.3282",384,PR,1536,0
527799898,0,Rincón,"-67.2471,18.3223",448,PR,1536,0
527802675,0,Caguas,"-66.0719,18.2328",512,PR,1536,0
527805594,0,Aguadilla,"-67.1504,18.4734",576,PR,1536,0
527822185,0,Aguada,"-67.1741,18.3757",640,PR,1536,0
527827071,0,Rincón,"-67.1829,18.312",704,PR,1536,0
527830251,0,Caguas,"-66.0355,18.2277",768,PR,1536,0
527848257,0,Aguadilla,"-67.1519,18.4408",832,PR,1536,0
527853551,0,Aguada,"-67.1547,18.3694",896,PR,1536,0
527857923,0,Moca,"-67.1272,18.3803",960,PR,1536,0
527863644,0,San Sebastián,"-67.0019,18.3315",1024,PR,1536,0
527878333,0,San Sebastián,"-66.9548,18.3022",1088,PR,1536,0
527900916,0,Aguada,"-67.2191,18.3599",1152,PR,1536,0
527904185,0,Maunabo,"-65.8974,18.0071",1216,PR,1536,0
527908406,0,Aguada,"-67.2255,18.3474",1280,PR,1536,0
527908742,0,San Sebastián,"-67.0265,18.3111",1344,PR,1536,0
527934932,0,Yabucoa,"-65.8718,18.0428",1408,PR,1536,0
527941739,0,Río Grande,"-65.8285,18.422",1472,PR,1536,0
527946434,0,Luquillo,"-65.7401,18.3797",1536,PR,1536,0
527949403,0,Añasco,"-67.1243,18.2752",1600,PR,0,0
527956448,0,Fajardo,"-65.6785,18.3075",1600,PR,64,0
527969212,0,Aguada,"-67.1965,18.3396",1600,PR,128,0
527983353,0,Trujillo Alto,"-65.9978,18.308",1600,PR,192,0
527984589,0,Playa,"-67.1898,18.2895",1600,PR,256,0
527984670,0,Loíza,"-65.876,18.4311",1600,PR,320,0
527987407,0,Carolina,"-65.9221,18.3805",1600,PR,384,0
527989180,0,Aguada,"-67.1767,18.3804",1600,PR,448,0
528031009,0,San Lorenzo,"-65.9641,18.1068",1600,PR,512,0
528040664,0,Luquillo,"-65.7101,18.3641",1600,PR,576,0
528099027,0,Naguabo,"-65.7455,18.2406",1600,PR,640,0
528107210,0,Naguabo,"-65.7079,18.2066",1600,PR,704,0
528116346,0,Isabel Segunda,"-65.4569,18.1332",1600,PR,768,0
528123600,0,Naguabo,"-65.7576,18.2123",1600,PR,832,0
528133399,0,Naguabo,"-65.7865,18.2162",1600,PR,896,0
528134577,0,Fajardo,"-65.6531,18.3516",1600,PR,960,0
528134607,0,Fajardo,"-65.651,18.3501",1600,PR,1024,0
528136529,0,Fajardo,"-65.6399,18.2988",1600,PR,1088,0
528149370,0,Río Grande,"-65.8631,18.3716",1600,PR,1152,0
528152526,0,Río Grande,"-65.8266,18.3503",1600,PR,1216,0
528176467,0,Ceiba,"-65.6616,18.2737",1600,PR,1280,0
528181398,0,Yabucoa,"-65.884,18.0447",1600,PR,1344,0
528183769,0,Arroyo,"-66.0552,17.9915",1600,PR,1408,0
528192031,0,Humacao,"-65.8329,18.1481",1600,PR,1472,0
528196033,0,Fajardo,"-65.6657,18.333",1600,PR,1536,0
528198457,0,Carolina,"-65.9522,18.3855",0,PR,1600,0
528198458,0,Carolina,"-65.9531,18.3845",64,PR,1600,0
528210411,0,Río Grande,"-65.7732,18.3695",128,PR,1600,0
528211064,0,Luquillo,"-65.709,18.3478",192,PR,1600,0
528228394,0,Río Grande,"-65.8706,18.3586",256,PR,1600,0
528231257,0,Naguabo,"-65.781,18.2372",320,PR,1600,0
528238487,0,Fajardo,"-65.6681,18.3178",384,PR,1600,0
528241932,0,Fajardo,"-65.6387,18.3498",448,PR,1600,0
528245206,0,Fajardo,"-65.6445,18.301",512,PR,1600,0
528251415,0,Ceiba,"-65.6688,18.2706",576,PR,1600,0
528261126,0,Río Grande,"-65.7697,18.3467",640,PR,1600,0
528264114,0,Naguabo,"-65.7297,18.2069",704,PR,1600,0
528264118,0,Naguabo,"-65.7308,18.2064",768,PR,1600,0
528268527,0,Río Grande,"-65.7862,18.3584",832,PR,1600,0
528270136,0,Río Grande,"-65.7677,18.3904",896,PR,1600,0
528278754,0,Las Piedras,"-65.8875,18.1906",960,PR,1600,0
528333881,0,Naguabo,"-65.7372,18.2019",1024,PR,1600,0
528345226,0,Naguabo,"-65.7426,18.2094",1088,PR,1600,0
528353742,0,Naguabo,"-65.7465,18.2411",1152,PR,1600,0
528368374,0,Fajardo,"-65.6688,18.3475",1216,PR,1600,0
528385256,0,Naguabo,"-65.7021,18.2398",1280,PR,1600,0
528408059,0,Fajardo,"-65.6375,18.3674",1344,PR,1600,0
528411650,0,Río Grande,"-65.8489,18.3797",1408,PR,1600,0
528415954,0,Ceiba,"-65.6523,18.2607",1472,PR,1600,0
528425556,0,Gurabo,"-65.9863,18.3011",1536,PR,1600,0
528427880,0,Ceiba,"-65.6475,18.2787",1600,PR,1600,0
528430364,0,Carolina,"-65.9145,18.2968",1664,PR,0,0
528454544,0,Las Piedras,"-65.8797,18.1705",1664,PR,64,0
528464203,0,Fajardo,"-65.7004,18.2914",1664,PR,128,0
528493882,0,Guayama,"-66.1311,18.031",1664,PR,192,0
528511834,0,Río Grande,"-65.8447,18.3841",1664,PR,256,0
528521956,0,Naguabo,"-65.7351,18.2047",1664,PR,320,0
528524639,0,Fajardo,"-65.6758,18.3077",1664,PR,384,0
528527644,0,Quebrada Seca,"-65.667,18.2329",1664,PR,448,0
528550406,0,Luquillo,"-65.738,18.3693",1664,PR,512,0
528555900,0,Maunabo,"-65.8835,18.0047",1664,PR,576,0
528559650,0,Guayama,"-66.1061,17.9711",1664,PR,640,0
528576153,0,Fajardo,"-65.6601,18.317",1664,PR,704,0
528579558,0,Juncos,"-65.8706,18.2368",1664,PR,768,0
528579747,0,Canóvanas,"-65.8993,18.3623",1664,PR,832,0
528579972,0,Carolina,"-65.9523,18.367",1664,PR,896,0
528581233,0,Carolina,"-65.9259,18.3716",1664,PR,960,0
528593309,0,Río Grande,"-65.8239,18.3497",1664,PR,1024,0
528600399,0,Arroyo,"-66.0652,17.9701",1664,PR,1088,0
528600620,0,Yabucoa,"-65.8966,18.0736",1664,PR,1152,0
528603732,0,Loíza,"-65.8507,18.4207",1664,PR,1216,0
528611484,0,Humacao,"-65.7471,18.1645",1664,PR,1280,0
528613242,0,Arroyo,"-66.062,17.9662",1664,PR,1344,0
528615342,0,Juana Díaz,"-66.4892,18.026",1664,PR,1408,0
528615343,0,Juana Díaz,"-66.4875,18.027",1664,PR,1472,0
528615344,0,Juana Díaz,"-66.4874,18.0288",1664,PR,1536,0
528636388,0,Carolina,"-65.9207,18.2983",1664,PR,1600,0
528648641,0,San Lorenzo,"-65.9542,18.1847",0,PR,1664,0
528649635,0,Quebrada Seca,"-65.6659,18.2365",64,PR,1664,0
528662714,0,Carolina,"-65.9232,18.3689",128,PR,1664,0
528671132,0,Río Grande,"-65.8433,18.3793",192,PR,1664,0
528675765,0,Ceiba,"-65.6449,18.2681",256,PR,1664,0
528692132,0,Arroyo,"-66.061,17.9975",320,PR,1664,0
528695844,0,Río Grande,"-65.8329,18.3795",384,PR,1664,0
528739694,0,Naguabo,"-65.7363,18.2089",448,PR,1664,0
528751777,0,Fajardo,"-65.6496,18.3274",512,PR,1664,0
528764239,0,Las Piedras,"-65.8648,18.179",576,PR,1664,0
528767817,0,Canóvanas,"-65.8802,18.3917",640,PR,1664,0
528771059,0,Maunabo,"-65.9157,17.994",704,PR,1664,0
528777917,0,Arroyo,"-66.0596,18.0122",768,PR,1664,0
528786475,0,Gurabo,"-65.9634,18.265",832,PR,1664,0
528792722,0,Yabucoa,"-65.8248,18.0608",896,PR,1664,0
528795115,0,Patillas,"-66.0103,18.0314",960,PR,1664,0
528800867,0,Río Grande,"-65.8685,18.3757",1024,PR,1664,0
528802141,0,Río Grande,"-65.7829,18.3814",1088,PR,1664,0
528803624,0,Bajo,"-65.9838,17.98",1152,PR,1664,0
528805167,0,Ceiba,"-65.6551,18.2591",1216,PR,1664,0
528808517,0,Juncos,"-65.8988,18.243",1280,PR,1664,0
528809919,0,Fajardo,"-65.6592,18.3442",1344,PR,1664,0
528810952,0,Canóvanas,"-65.9145,18.2694",1408,PR,1664,0
528813330,0,Canóvanas,"-65.9222,18.3947",1472,PR,1664,0
528814275,0,Carolina,"-65.9436,18.3693",1536,PR,1664,0
528826633,0,Fajardo,"-65.6618,18.3357",1600,PR,1664,0
528826670,0,Yabucoa,"-65.9119,18.0589",1664,PR,1664,0
528836480,0,San Lorenzo,"-65.964,18.1956",1728,PR,0,0
528842229,0,Yabucoa,"-65.8413,18.0845",1728,PR,64,0
528844745,0,Humacao,"-65.7792,18.1685",1728,PR,128,0
528844758,0,Humacao,"-65.7796,18.1693",1728,PR,192,0
528848650,0,Arroyo,"-66.0322,17.9864",1728,PR,256,0
528849388,0,Carolina,"-65.9313,18.3692",1728,PR,320,0
528850215,0,Luquillo,"-65.7205,18.3683",1728,PR,384,0
528854661,0,Humacao,"-65.8201,18.158",1728,PR,448,0
528855120,0,Carolina,"-65.9246,18.3646",1728,PR,512,0
528855485,0,Guayama,"-66.1253,17.9695",1728,PR,576,0
528865418,0,Humacao,"-65.7855,18.1429",1728,PR,640,0
528865969,0,Quebrada Arriba,"-66.0545,18.0518",1728,PR,704,0
528866621,0,Yabucoa,"-65.9671,18.0805",1728,PR,768,0
528867850,0,Las Piedras,"-65.8598,18.2269",1728,PR,832,0
528868499,0,San Lorenzo,"-65.9898,18.1174",1728,PR,896,0
528868721,0,Carolina,"-65.9818,18.4364",1728,PR,960,0
528869787,0,Humacao,"-65.8031,18.1507",1728,PR,1024,0
528872552,0,Arroyo,"-66.0583,17.979",1728,PR,1088,0
528872755,0,San Lorenzo,"-65.9521,18.1571",1728,PR,1152,0
528873611,0,Carolina,"-65.9831,18.4352",1728,PR,1216,0
528875050,0,Juncos,"-65.8985,18.2188",1728,PR,1280,0
528875980,0,Humacao,"-65.8225,18.115",1728,PR,1344,0
528876758,0,Juncos,"-65.9328,18.2412",1728,PR,1408,0
528877226,0,Luquillo,"-65.7241,18.3693",1728,PR,1472,0
528877596,0,Juncos,"-65.9057,18.2301",1728,PR,1536,0
528881201,0,San Lorenzo,"-65.974,18.1914",1728,PR,1600,0
528883342,0,Fajardo,"-65.6633,18.3386",1728,PR,1664,0
528883727,0,Loíza,"-65.9843,18.4561",0,PR,1728,0
528887373,0,San Lorenzo,"-65.9762,18.1719",64,PR,1728,0
528888315,0,Gurabo,"-65.9641,18.2696",128,PR,1728,0
528897691,0,Canóvanas,"-65.8899,18.3358",192,PR,1728,0
528901361,0,Guayama,"-66.083,17.9927",256,PR,1728,0
528905260,0,Fajardo,"-65.6452,18.2871",320,PR,1728,0
528905476,0,Juncos,"-65.9296,18.2261",384,PR,1728,0
528905514,0,Juncos,"-65.9301,18.2278",448,PR,1728,0
528909421,0,Río Grande,"-65.7877,18.3812",512,PR,1728,0
528917178,0,Juncos,"-65.8644,18.2349",576,PR,1728,0
528924236,0,Canóvanas,"-65.8943,18.3586",640,PR,1728,0
528934878,0,Santa Isabel,"-66.3669,17.9679",704,PR,1728,0
528958417,0,Carolina,"-65.9783,18.4384",768,PR,1728,0
528974481,0,Canóvanas,"-65.8927,18.3612",832,PR,1728,0
528979234,0,Santa Isabel,"-66.3687,17.9684",896,PR,1728,0
528993713,0,Cayey,"-66.1699,18.1141",960,PR,1728,0
529024513,0,Coamo,"-66.3321,18.036",1024,PR,1728,0
529033683,0,Salinas,"-66.2636,18.0023",1088,PR,1728,0
529037770,0,Salinas,"-66.2248,18.0635",1152,PR,1728,0
529040020,0,Salinas,"-66.2889,17.9615",1216,PR,1728,0
529042303,0,Cabo Rojo,"-67.155,18.1128",1280,PR,1728,0
529043827,0,Santa Isabel,"-66.3726,18.0106",1344,PR,1728,0
529043995,0,Coamo,"-66.2982,18.0792",1408,PR,1728,0
529060653,0,Carolina,"-65.9811,18.3973",1472,PR,1728,0
529066353,0,Carolina,"-65.9859,18.3875",1536,PR,1728,0
529076734,0,Río Grande,"-65.8028,18.3835",1600,PR,1728,0
529077482,0,Gurabo,"-65.9816,18.2347",1664,PR,1728,0
529078762,0,Cidra,"-66.1999,18.161",1728,PR,1728,0
529089318,0,Sabana Grande,"-66.9715,18.0815",1792,PR,0,0
529093330,0,Carolina,"-65.9769,18.3682",1792,PR,64,0
529096702,0,Carolina,"-65.9691,18.3461",1792,PR,128,0
529125938,0,Guayama,"-66.1531,17.9671",1792,PR,192,0
529125949,0,Guayama,"-66.1523,17.9656",1792,PR,256,0
529126009,0,Cidra,"-66.1885,18.17",1792,PR,320,0
529158557,0,Guayama,"-66.1915,17.9972",1792,PR,384,0
529164068,0,Salinas,"-66.2652,17.9487",1792,PR,448,0
529189407,0,Cayey,"-66.1456,18.1116",1792,PR,512,0
529192957,0,Humacao,"-65.7794,18.158",1792,PR,576,0
529195419,0,Orocovis,"-66.3761,18.2047",1792,PR,640,0
529208591,0,Orocovis,"-66.422,18.2037",1792,PR,704,0
529221159,0,Coamo,"-66.4212,18.085",1792,PR,768,0
529233817,0,Cidra,"-66.1181,18.1735",1792,PR,832,0
529245146,0,San Lorenzo,"-65.9902,18.1196",1792,PR,896,0
529252838,0,Aibonito,"-66.2797,18.1032",1792,PR,960,0
529266128,0,Yabucoa,"-65.9016,18.0823",1792,PR,1024,0
529276629,0,Las Piedras,"-65.8854,18.1936",1792,PR,1088,0
529277323,0,Humacao,"-65.837,18.1614",1792,PR,1152,0
529278042,0,Salinas,"-66.2932,18.0034",1792,PR,1216,0
529281729,0,Guayama,"-66.1189,18.0129",1792,PR,1280,0
529282980,0,Coamo,"-66.3429,18.0963",1792,PR,1344,0
529284641,0,Patillas,"-66.0266,18.0171",1792,PR,1408,0
529293429,0,Guayama,"-66.1187,17.9866",1792,PR,1472,0
529295405,0,Santa Isabel,"-66.3894,18.0044",1792,PR,1536,0
529300984,0,Gurabo,"-65.9689,18.2638",1792,PR,1600,0
529303546,0,San Lorenzo,"-65.9571,18.189",1792,PR,1664,0
529305881,0,Toa Alta,"-66.2556,18.3835",1792,PR,1728,0
529316081,0,Aibonito,"-66.233,18.1512",0,PR,1792,0
529324930,0,Aibonito,"-66.2336,18.1547",64,PR,1792,0
529355804,0,Carolina,"-65.9698,18.4006",128,PR,1792,0
529355805,0,Carolina,"-65.9694,18.3997",192,PR,1792,0
529386089,0,Juncos,"-65.919,18.2271",256,PR,1792,0
529425217,0,Yabucoa,"-65.9083,18.0432",320,PR,1792,0
529468060,0,Gurabo,"-65.9704,18.2557",384,PR,1792,0
529473118,0,Patillas,"-66.0174,18.0109",448,PR,1792,0
529473904,0,Coamo,"-66.34,18.1534",512,PR,1792,0
529476150,0,Gurabo,"-65.9794,18.2506",576,PR,1792,0
529501253,0,Santa Isabel,"-66.3412,17.9965",640,PR,1792,0
529509754,0,Orocovis,"-66.3926,18.2225",704,PR,1792,0
529513044,0,Juncos,"-65.9174,18.2238",768,PR,1792,0
529532102,0,Carolina,"-65.9759,18.4277",832,PR,1792,0
529549359,0,Añasco,"-67.146,18.2869",896,PR,1792,0
529560864,0,Comerío,"-66.2496,18.196",960,PR,1792,0
529571909,0,Bayamón,"-66.1823,18.3624",1024,PR,1792,0
529581930,0,Carolina,"-65.9859,18.3908",1088,PR,1792,0
529597745,0,Salinas,"-66.3185,17.9799",1152,PR,1792,0
529597892,0,Salinas,"-66.224,17.9776",1216,PR,1792,0
529599780,0,Patillas,"-65.9965,17.9919",1280,PR,1792,0
529638472,0,Gurabo,"-65.9772,18.2549",1344,PR,1792,0
